100000.0000003386	300.0000000002901	1041.6599999991593	4.329119079870238e-12	0.0
100000.0000010339	300.0000000008858	1041.6599999974303	1.636300531672834e-11	0.0
100000.00000317591	300.00000000272104	1041.6599999921038	5.433850410476909e-11	0.0
100000.00000977558	300.00000000837616	1041.6599999756916	1.7349823923237258e-10	0.0
100000.00003010768	300.000000025798	1041.6599999251264	5.46921443849735e-10	0.0
100000.00009274553	300.00000007947034	1041.6599997693409	1.7172670532759881e-9	0.0
100000.0002857115	300.0000002448167	1041.6599992893953	5.385846432622316e-9	0.0
100000.0008801647	300.0000007541856	1041.6599978107972	1.6887571423985625e-8	0.0
100000.00271142824	300.00000232334867	1041.6599932556223	5.2952865823592175e-8	0.0
100000.00835277955	300.00000715734564	1041.6599792223296	1.6605412836526027e-7	0.0
100000.02573147949	300.00002204939204	1041.659935989217	5.207719515203272e-7	0.0
100000.07926869753	300.00006792955963	1041.6598027971756	1.6333198653438588e-6	0.0
100000.2441991268	300.0002092952456	1041.659392454314	5.122748581161006e-6	0.0
100000.75230405868	300.0006449741657	1041.658128232801	1.6066591558788708e-5	0.0
100002.31765801791	300.0019883984356	1041.654233253112	5.038732429734515e-5	0.0
100007.14014590466	300.00613552329946	1041.64223319549	0.00015801953042485835	0.0
100021.99626137994	300.0189686043344	1041.6052652102483	0.0004956515581458431	0.0
100067.75162459226	300.05888183270963	1041.4914148952473	0.0015557765906369803	0.0
100208.5717826385	300.18427648018286	1041.141141763272	0.00489204745081225	0.0
100641.0304163182	300.58539541722354	1040.0668774728363	0.015433949008419766	0.0
101960.90733592174	301.90203921464786	1036.804272232535	0.04886318490863274	0.0
105923.14287600946	306.3023404417757	1027.1842619141128	0.15387356217034215	0.0
117337.81274859469	320.4323311833469	1001.0033236896933	0.46495043742035663	0.0
147266.52247813623	358.59885511528057	940.9479082111114	1.248765147704786	0.0
213302.38856121374	433.39804931310795	835.0487437912263	2.74911382016703	0.0
329038.1746434604	534.2921507249268	695.7133728403156	4.84228061115972	0.0
488089.70980116364	633.2694425239714	553.5751425783179	7.0524786115278575	0.0
660840.4242491316	710.6195151488464	434.2824024172814	8.935139035061546	0.0
811072.4349506517	762.4038913547357	347.78654411570494	10.304308920892115	0.0
918446.7804851687	793.5588721088635	291.1795119300514	11.199418675940706	0.0
984931.9153763517	811.185328100751	255.663093203762	11.75825015050152	0.0
1.0237201254675235e6	821.2205175389911	232.42236882492557	12.118524070953583	0.0
1.0473410794610614e6	827.5022165855842	215.32814093171993	12.379010902247193	0.0
1.063625979717796e6	832.1113682246464	200.9598160708721	12.598966386217743	0.0
1.076523369731372e6	836.0503478643273	187.65868193265842	12.809726289242839	0.0
1.0877752947235384e6	839.7704873497721	174.6881472473476	13.025684246123037	0.0
1.098073635763467e6	843.4729614857448	161.73575803532802	13.251594966304422	0.0
1.1076613564640859e6	847.2526905954463	148.66821690681124	13.486698425460665	0.0
1.116603501064612e6	851.1570869211471	135.42425632649596	13.726783730218818	0.0
1.124897919281545e6	855.2036436213716	121.97232976859463	13.96509168037195	0.0
1.132516984261057e6	859.3789556352098	108.29599650685991	14.192644035071005	0.0
1.1394224304527177e6	863.6304027437	94.3902935166268	14.398373999522118	0.0
1.1455708087905762e6	867.8570168723849	80.26220273789312	14.56934371112168	0.0
1.1509160670864482e6	871.9046375695303	65.93249847673052	14.691387698394912	0.0
1.155411250978301e6	875.5699659528254	51.43779133755568	14.75079876122402	0.0
1.1590130976213852e6	878.6177158177331	36.83322586145617	14.738412012780731	0.0
1.1619201050848288e6	880.8616023799746	22.27931380192174	14.6596461187341	0.0
1.1838256303044122e6	886.34786561895	15.02223625238481	14.57652898736147	0.0
100000.00000033634	300.0000000002883	1041.6599999991652	6.4433985212402344e-12	0.0
100000.00000102683	300.0000000008798	1041.6599999974496	2.3840780737656515e-11	0.0
100000.00000315417	300.0000000027027	1041.6599999921634	7.845320929324655e-11	0.0
100000.0000097075	300.00000000831795	1041.659999975879	2.49503874707319e-10	0.0
100000.00002989484	300.00000002561603	1041.6599999257128	7.853080075946943e-10	0.0
100000.00009207836	300.0000000788987	1041.6599997711796	2.4642453167757996e-9	0.0
100000.0002836206	300.000000243025	1041.6599992951597	7.726408635941691e-9	0.0
100000.00087361055	300.0000007485694	1041.6599978288684	2.4222070099370222e-8	0.0
100000.00269087983	300.000002305741	1041.6599933122852	7.593999710710048e-8	0.0
100000.00828834919	300.00000710213544	1041.6599794000153	2.3810996864750388e-7	0.0
100000.02552944222	300.00002187625813	1041.6599365464433	7.466738685675435e-7	0.0
100000.07863516574	300.0000673865977	1041.6598045446249	2.3416416120175513e-6	0.0
100000.24221276763	300.00020759240715	1041.6593979336706	7.343966930452021e-6	0.0
100000.7460777124	300.000639633299	1041.658145409604	2.3032685031287733e-5	0.0
100002.29815106378	300.0019716426669	1041.6542870730448	7.223522724550838e-5	0.0
100007.07908645227	300.00608291353325	1041.6424016844483	0.00022654263000026806	0.0
100021.80544188619	300.0188030689452	1041.6057918979188	0.0007105613890542554	0.0
100067.15699925118	300.0583583938007	1041.4930569287362	0.002229757327324287	0.0
100206.72882733168	300.18260448003946	1041.14623535226	0.007005220643562003	0.0
100635.37962227395	300.57996337397907	1040.0825132018508	0.02205243488843634	0.0
101943.96821503062	301.88407832573586	1036.8511247570652	0.0694984465280501	0.0
105874.78905751153	306.2437672580345	1027.3165609359087	0.2171284709386545	0.0
