100147.73682816338	300.1275193021746	693.8868465489738	0.01550833231153513	0.0
100147.38751237834	300.1271979569011	693.8900319907262	0.017351173426840588	0.0
100208.0510680201	300.1800648782939	693.7298617225065	0.028081911589115906	0.0
100144.98040039338	300.1250941287783	693.8971417981023	0.020450270331120103	0.0
100207.9232217622	300.17990978756046	693.7348487037309	0.03116678310267383	0.0
100295.67483148129	300.256834113597	693.5004915476819	0.048635863732635225	0.0
100140.8470484777	300.12149485951755	693.9081066833961	0.023882822676991343	0.0
100204.58168948327	300.1769623303304	693.745601701806	0.036419800010021285	0.0
100295.94856308027	300.2569719431266	693.5083229816175	0.053523776953548236	0.0
100423.37107457689	300.36953346715734	693.164208768367	0.08277973449145996	0.0
100135.30013372774	300.1166723190347	693.922448921167	0.027068512147644705	0.0
100198.62447963856	300.1717413056751	693.7619688806285	0.04222755970984521	0.0
100291.10101373914	300.25264152511147	693.5250701857495	0.061913486791078665	0.0
100424.32893397378	300.37014552438495	693.1768060054566	0.09036909432769462	0.0
100610.17678555276	300.5359507699329	692.6691601939	0.1405863835495698	0.0
100128.65402260638	300.11090062998096	693.939488695546	0.029664095124552425	0.0
100190.58113596358	300.1647095408357	693.7832132600363	0.04757497806634305	0.0
100282.17441847819	300.2447507022912	693.5503462882675	0.07110425161962615	0.0
100416.9884530144	300.36347944659474	693.2036180616982	0.10341081879285766	0.0
100612.27424303262	300.53729214933804	692.6900320157748	0.15226171376378525	0.0
100884.8567766589	300.7835345633661	691.9368170129836	0.24038736268440467	0.0
100121.21880748156	300.10445006403484	693.9584734679312	0.03149799515839024	0.0
100180.95528857883	300.156308528187	693.8082932318248	0.05187088560817824	0.0
100270.08784713336	300.2341074509912	693.5828592409176	0.07941289400116848	0.0
100403.17042588654	300.3511308870923	693.2437129362249	0.11743793075174119	0.0
100600.68621775924	300.5265540618635	692.7341263134824	0.17219758416037884	0.0
100888.77259111409	300.7858821195464	691.9725757244445	0.2582149870199424	0.0
101291.78342089041	301.1555502627164	690.8472779575621	0.4159813107839133	0.0
100113.28716343011	300.0975752989865	693.9786635522347	0.0325213946771269	0.0
100170.2240277055	300.1469563798781	693.8360667111674	0.054830811140073286	0.0
100255.68954781831	300.22146027223994	693.6208757738582	0.08589333470048885	0.0
100384.4998490826	300.3345394115538	693.2946865227441	0.1297298672622979	0.0
100578.67436961239	300.5066186529851	692.7992092612742	0.1929997348313558	0.0
100869.67383861956	300.7677661576669	692.0471052816928	0.2881704212814853	0.0
101298.25092290518	301.15883305956214	690.9109833864494	0.4429051970851724	0.0
101901.78700640795	301.72228710693327	689.2165067278837	0.7302583806431228	0.0
100105.12222386585	300.0905047831477	693.9993864299845	0.03276867012235578	0.0
100158.82409047132	300.13703502373767	693.8654282792924	0.05638677337648327	0.0
100239.75282657443	300.2074912584387	693.66256171669	0.09012795600910062	0.0
100362.4439269938	300.3150099282603	693.3535236150215	0.13885050604591348	0.0
100549.17646154562	300.4801129470948	692.8806518846951	0.2103575151467325	0.0
100833.63696246778	300.7346127092175	692.1550090157256	0.31796427545138134	0.0
101265.18895422984	301.1266892942744	691.0406604987064	0.4867156549304046	0.0
